date,HomeTeam,AwayTeam,B365H,B365D,B365A,BWH,BWD,BWA
2014-04-20,Alcorcon,Sabadell,1.75,3.5,4.75,1.7,3.4,4.5
2014-04-20,Mallorca,La Coruna,2.3,3.2,3.2,2.25,3.1,3.0
2014-04-20,Recreativo,Alaves,1.91,3.4,4.0,2.0,3.1,3.6
2014-04-20,Sp Gijon,Murcia,1.8,3.5,4.5,1.8,3.0,4.25
2014-04-20,Tenerife,Numancia,2.1,3.3,3.5,2.0,3.25,3.4
2014-04-20,Zaragoza,Jaen,1.75,3.5,4.75,1.78,3.25,4.33
2014-04-26,Alaves,Mallorca,2.25,3.4,3.1,2.25,3.2,2.95
2014-04-26,Cordoba,Mirandes,2.05,3.25,3.75,1.9,3.2,3.9
2014-04-26,La Coruna,Ponferradina,1.73,3.5,5.0,1.7,3.25,5.0
2014-04-26,Las Palmas,Barcelona B,1.8,3.6,4.33,1.83,3.4,3.9
2014-04-26,Sp Gijon,Lugo,1.73,3.5,5.0,1.72,3.4,4.5
2014-04-27,Eibar,Recreativo,1.73,3.5,5.0,1.75,3.25,4.5
2014-04-27,Girona,Zaragoza,2.05,3.25,3.75,2.15,3.1,3.2
2014-04-27,Jaen,Tenerife,2.5,3.1,2.9,2.45,3.1,2.7
2014-04-27,Murcia,Alcorcon,2.25,3.2,3.25,2.15,3.1,3.2
2014-04-27,Numancia,Real Madrid B,2.25,3.5,3.0,2.15,3.2,3.1
2014-04-27,Sabadell,Hercules,2.4,3.2,3.0,2.15,3.1,3.2
2014-05-03,Alcorcon,Sp Gijon,2.38,3.3,2.9,2.35,3.0,2.95
2014-05-03,Barcelona B,Cordoba,2.0,3.5,3.6,1.9,3.4,3.6
2014-05-03,Hercules,Murcia,2.1,3.2,3.6,2.05,3.1,3.4
2014-05-03,Lugo,La Coruna,3.2,3.1,2.3,3.0,2.85,2.4
2014-05-03,Ponferradina,Alaves,2.0,3.1,4.2,1.95,3.25,3.6
2014-05-04,Mallorca,Eibar,2.1,3.1,3.8,2.1,3.25,3.2
2014-05-04,Mirandes,Sabadell,2.0,3.1,4.2,1.95,3.25,3.6
2014-05-04,Real Madrid B,Jaen,1.83,3.4,4.5,1.85,3.25,4.0
2014-05-04,Recreativo,Numancia,2.0,3.1,4.2,2.05,3.2,3.3
2014-05-04,Tenerife,Girona,1.83,3.25,4.75,1.78,3.25,4.4
2014-05-04,Zaragoza,Las Palmas,2.5,3.0,3.0,2.35,2.95,2.95
2014-05-10,Alcorcon,Lugo,1.73,3.5,5.0,1.72,3.3,4.6
2014-05-10,Eibar,Ponferradina,2.0,3.2,4.0,1.91,3.2,3.75
2014-05-10,Girona,Real Madrid B,2.25,3.3,3.2,2.1,3.4,3.0
2014-05-10,Las Palmas,Tenerife,2.1,3.3,3.5,2.1,3.1,3.3
2014-05-10,Numancia,Mallorca,2.2,3.2,3.4,2.15,3.1,3.2
2014-05-10,Sabadell,Barcelona B,2.6,3.4,2.63,2.25,3.5,2.7
2014-05-10,Sp Gijon,Hercules,1.53,4.0,6.0,1.57,3.5,5.5
2014-05-11,Alaves,La Coruna,2.88,3.2,2.5,2.6,3.2,2.5
2014-05-11,Cordoba,Zaragoza,2.38,3.2,3.0,2.25,3.1,3.0
2014-05-11,Jaen,Recreativo,2.1,3.3,3.5,2.0,3.25,3.4
2014-05-11,Murcia,Mirandes,1.91,3.4,4.0,1.85,3.2,4.0
2014-05-17,Barcelona B,Murcia,2.3,3.4,3.0,2.15,3.3,3.0
2014-05-17,Hercules,Alcorcon,2.6,3.0,2.9,2.55,3.0,2.7
2014-05-17,Mallorca,Jaen,1.8,3.4,4.75,1.83,3.3,4.0
2014-05-17,Mirandes,Sp Gijon,2.8,3.3,2.5,2.7,3.2,2.4
2014-05-17,Tenerife,Cordoba,1.83,3.5,4.33,1.8,3.3,4.1
2014-05-17,Zaragoza,Sabadell,1.91,3.3,4.2,1.85,3.25,4.0
2014-05-18,La Coruna,Eibar,1.95,3.3,4.0,1.95,3.2,3.6
2014-05-18,Lugo,Alaves,2.3,3.2,3.2,2.1,3.1,3.3
2014-05-18,Ponferradina,Numancia,2.1,3.3,3.5,2.05,3.25,3.25
2014-05-18,Real Madrid B,Las Palmas,2.2,3.25,3.3,2.1,3.2,3.2
2014-05-18,Recreativo,Girona,2.38,3.25,3.0,2.15,3.25,3.1
2014-05-24,Sp Gijon,Barcelona B,1.8,3.6,4.33,1.75,3.5,4.1
2014-05-25,Alcorcon,Mirandes,1.73,3.5,5.0,1.75,3.25,4.5
2014-05-25,Cordoba,Real Madrid B,2.38,3.4,2.9,2.25,3.2,2.95
2014-05-25,Eibar,Alaves,1.83,3.5,4.2,1.72,3.3,4.6
2014-05-25,Girona,Mallorca,2.2,3.25,3.3,2.25,3.1,3.0
2014-05-25,Hercules,Lugo,2.1,3.3,3.5,2.1,3.1,3.3
2014-05-25,Jaen,Ponferradina,2.2,3.2,3.4,2.15,2.95,3.4
2014-05-25,Las Palmas,Recreativo,1.73,3.5,5.0,1.75,3.3,4.5
2014-05-25,Murcia,Zaragoza,2.05,3.4,3.6,1.95,3.3,3.5
2014-05-25,Numancia,La Coruna,2.5,3.25,2.8,2.55,2.95,2.7
2014-05-25,Sabadell,Tenerife,2.4,3.25,2.9,2.3,3.1,2.95
2014-05-31,Alaves,Numancia,1.5,3.8,7.5,1.45,4.0,6.25
2014-05-31,Barcelona B,Alcorcon,2.6,3.3,2.63,2.35,3.25,2.75
2014-05-31,Eibar,Lugo,1.8,3.5,4.5,1.72,3.25,4.75
2014-05-31,La Coruna,Jaen,1.91,3.3,4.2,1.8,3.2,4.25
2014-05-31,Mallorca,Las Palmas,2.4,3.25,2.9,2.25,3.1,3.0
2014-05-31,Mirandes,Hercules,1.83,3.6,4.2,1.9,3.25,3.8
2014-05-31,Ponferradina,Girona,2.5,3.1,2.9,2.25,3.0,3.1
2014-05-31,Real Madrid B,Sabadell,1.75,3.75,4.33,1.78,3.6,3.9
2014-05-31,Recreativo,Cordoba,2.2,3.2,3.4,2.1,3.1,3.3
2014-05-31,Tenerife,Murcia,3.2,3.3,2.25,3.0,3.1,2.25
2014-05-31,Zaragoza,Sp Gijon,3.5,3.5,2.05,3.2,3.2,2.1
2014-06-07,Cordoba,Mallorca,2.2,3.2,3.4,2.0,3.4,3.25
2014-06-07,Girona,La Coruna,1.65,3.75,5.25,1.65,3.75,4.4
2014-06-07,Hercules,Barcelona B,2.8,3.25,2.5,2.6,3.3,2.4
2014-06-07,Jaen,Alaves,2.3,3.1,3.3,2.1,3.15,3.25
2014-06-07,Las Palmas,Ponferradina,1.73,3.6,4.75,1.65,3.4,5.0
2014-06-07,Lugo,Mirandes,4.0,1.5,5.5,,,
2014-06-07,Murcia,Real Madrid B,2.3,3.3,3.1,2.2,3.25,3.0
2014-06-07,Sabadell,Recreativo,2.25,3.3,3.2,2.1,3.5,2.95
2014-06-07,Sp Gijon,Tenerife,1.17,7.0,15.0,1.17,6.25,11.5
2014-06-08,Alcorcon,Zaragoza,1.85,3.5,3.5,1.75,3.4,4.25
2014-06-08,Numancia,Eibar,2.5,3.1,2.9,2.5,2.95,2.75
,,,,,,,,
2013-08-23,Reggina,Bari,2.38,3.0,3.25,2.3,2.95,3.25
2013-08-24,Avellino,Novara,2.88,3.0,2.63,2.85,2.95,2.55
2013-08-24,Brescia,Virtus Lanciano,1.73,3.5,5.0,1.65,3.5,5.25
2013-08-24,Empoli,Latina,1.67,3.4,6.0,1.6,3.45,6.0
2013-08-24,Modena,Palermo,3.3,3.2,2.2,3.5,2.95,2.2
2013-08-24,Padova,Trapani,1.91,3.4,4.0,1.95,3.25,3.85
2013-08-24,Pescara,Juve Stabia,1.83,3.4,4.5,1.75,3.45,4.55
2013-08-24,Siena,Crotone,1.7,3.4,5.5,1.6,3.6,5.75
2013-08-24,Spezia,Cittadella,1.8,3.4,4.75,1.8,3.25,4.6
2013-08-24,Ternana,Carpi,1.73,3.4,5.25,1.75,3.3,4.8
2013-08-26,Cesena,Varese,2.45,3.0,3.1,2.45,2.95,3.0
2013-08-31,Bari,Brescia,3.0,3.0,2.5,2.7,2.95,2.7
2013-08-31,Cittadella,Ternana,2.5,3.0,3.0,2.55,2.95,2.85
2013-08-31,Crotone,Cesena,2.25,3.1,3.4,2.3,2.95,3.25
2013-08-31,Juve Stabia,Spezia,2.6,3.1,2.8,2.4,3.0,3.0
2013-08-31,Latina,Avellino,2.3,3.1,3.25,2.3,2.95,3.25
2013-08-31,Novara,Siena,2.45,3.2,2.88,2.55,2.95,2.85
2013-08-31,Palermo,Empoli,2.0,3.3,3.8,2.05,3.25,3.5
2013-08-31,Varese,Modena,1.91,3.4,4.0,1.9,3.2,4.1
2013-08-31,Virtus Lanciano,Reggina,2.5,3.0,3.0,2.45,2.95,3.0
2013-09-02,Trapani,Pescara,2.38,3.25,3.0,2.5,3.1,2.8
2013-09-07,Brescia,Novara,2.25,3.2,3.25,2.3,2.95,3.25
2013-09-07,Spezia,Carpi,1.62,3.6,6.0,1.6,3.4,6.25
2013-09-08,Avellino,Ternana,2.63,3.1,2.75,2.65,2.9,2.8
2013-09-08,Cesena,Virtus Lanciano,1.91,3.3,4.2,1.85,3.3,4.2
2013-09-08,Empoli,Trapani,1.57,3.75,6.0,1.57,3.6,6.0
2013-09-08,Latina,Varese,3.1,3.1,2.4,2.95,2.95,2.5
2013-09-08,Modena,Cittadella,1.91,3.3,4.2,1.85,3.3,4.2
2013-09-08,Padova,Palermo,2.75,3.1,2.63,,,
2013-09-08,Pescara,Crotone,1.57,3.75,6.0,1.6,3.6,5.75
2013-09-08,Reggina,Juve Stabia,2.25,3.1,3.4,2.15,2.95,3.6
2013-09-08,Siena,Bari,1.5,3.75,7.5,1.55,3.65,6.25
2013-09-13,Palermo,Cesena,1.57,3.6,6.5,1.6,3.65,5.5
2013-09-14,Bari,Modena,2.5,3.1,2.9,2.4,2.95,3.05
2013-09-14,Carpi,Empoli,3.4,3.2,2.2,3.35,3.15,2.15
2013-09-14,Cittadella,Latina,2.0,3.2,4.0,1.95,3.2,3.9
2013-09-14,Crotone,Spezia,2.4,3.0,3.2,2.4,2.95,3.1
2013-09-14,Juve Stabia,Siena,3.8,3.1,2.1,3.4,3.1,2.15
2013-09-14,Novara,Padova,1.73,3.5,5.0,1.7,3.45,5.0
2013-09-14,Trapani,Reggina,2.3,3.1,3.2,2.35,2.95,3.2
2013-09-14,Varese,Pescara,2.5,3.2,2.88,2.5,3.1,2.8
2013-09-14,Virtus Lanciano,Avellino,2.25,3.1,3.4,2.15,2.9,3.7
2013-09-16,Ternana,Brescia,2.7,3.0,2.75,2.55,2.95,2.85
2013-09-20,Latina,Virtus Lanciano,2.4,3.0,3.2,2.4,3.0,3.0
2013-09-20,Spezia,Palermo,3.1,3.2,2.3,3.2,3.1,2.25
2013-09-21,Avellino,Varese,2.5,3.0,3.0,2.55,2.95,2.85
2013-09-21,Brescia,Crotone,1.7,3.6,5.0,1.75,3.4,4.7
2013-09-21,Cesena,Carpi,1.85,3.3,4.5,1.85,3.3,4.2
2013-09-21,Cittadella,Juve Stabia,2.25,3.1,3.4,2.25,3.1,3.2
2013-09-21,Empoli,Padova,1.55,3.6,6.5,1.55,3.75,6.0
2013-09-21,Modena,Trapani,2.25,3.0,3.5,2.25,3.1,3.2
2013-09-21,Pescara,Bari,1.65,3.5,5.75,1.6,3.55,5.75
2013-09-21,Reggina,Novara,2.8,3.1,2.6,2.65,2.95,2.75
2013-09-21,Siena,Ternana,1.65,3.6,5.5,1.65,3.5,5.25
2013-09-24,Bari,Palermo,3.2,3.25,2.25,,,
2013-09-24,Carpi,Brescia,3.75,3.2,2.05,3.3,3.1,2.2
2013-09-24,Crotone,Modena,2.25,3.2,3.25,2.3,3.0,3.2
2013-09-24,Empoli,Siena,2.1,3.2,3.6,2.0,3.2,3.75
2013-09-24,Juve Stabia,Virtus Lanciano,2.2,3.1,3.5,2.1,3.1,3.5
2013-09-24,Novara,Cittadella,1.62,3.6,6.0,1.6,3.65,5.5
2013-09-24,Padova,Latina,1.73,3.4,5.25,1.75,3.4,4.65
2013-09-24,Pescara,Avellino,1.75,3.4,5.0,1.7,3.5,4.75
2013-09-24,Ternana,Spezia,2.3,3.1,3.3,2.2,2.95,3.45
2013-09-24,Trapani,Cesena,2.15,3.2,3.5,2.15,3.1,3.4
2013-09-24,Varese,Reggina,1.8,3.3,4.75,1.8,3.4,4.3
2013-09-28,Cittadella,Crotone,2.4,3.1,3.1,2.35,3.0,3.1
2013-09-28,Latina,Brescia,3.25,3.1,2.3,3.2,3.1,2.25
2013-09-28,Modena,Padova,2.0,3.2,4.0,1.95,3.2,3.9
2013-09-28,Palermo,Juve Stabia,1.57,3.6,6.5,1.53,3.8,6.0
2013-09-28,Reggina,Carpi,1.8,3.3,4.75,1.8,3.3,4.5
2013-09-28,Siena,Trapani,1.65,3.6,5.5,1.6,3.65,5.5
2013-09-28,Spezia,Novara,2.45,3.1,3.0,2.5,3.1,2.8
2013-09-28,Varese,Ternana,1.85,3.3,4.5,1.85,3.25,4.3
2013-09-28,Virtus Lanciano,Bari,2.63,3.1,2.8,2.55,3.0,2.8
2013-09-30,Avellino,Empoli,3.5,3.1,2.2,3.3,3.1,2.2
2013-09-30,Cesena,Pescara,2.4,3.1,3.1,2.45,3.0,2.95
2013-10-04,Padova,Varese,2.6,3.0,2.9,2.6,2.95,2.8
2013-10-05,Avellino,Bari,2.4,3.0,3.2,2.3,2.95,3.3
2013-10-05,Brescia,Palermo,3.0,3.2,2.4,2.95,3.0,2.45
2013-10-05,Carpi,Cittadella,2.25,3.2,3.25,2.25,2.95,3.35
2013-10-05,Cesena,Siena,2.7,3.1,2.7,2.7,3.1,2.6
2013-10-05,Empoli,Modena,1.8,3.5,4.5,1.8,3.3,4.5
2013-10-05,Novara,Virtus Lanciano,1.73,3.4,5.25,1.75,3.3,4.9
2013-10-05,Pescara,Spezia,2.0,3.4,3.75,2.0,3.1,3.85
2013-10-05,Ternana,Juve Stabia,1.85,3.4,4.33,1.9,3.2,4.15
2013-10-05,Trapani,Latina,1.83,3.4,4.5,1.8,3.3,4.5
2013-10-07,Crotone,Reggina,2.1,3.1,3.75,2.1,2.95,3.75
2013-10-12,Reggina,Empoli,3.1,3.1,2.38,2.9,3.1,2.45
2013-10-12,Spezia,Brescia,2.05,3.2,3.8,2.1,3.0,3.75
2013-10-13,Bari,Crotone,1.95,3.2,4.2,2.05,3.0,3.85
2013-10-13,Cittadella,Padova,2.63,3.1,2.8,2.65,2.95,2.75
2013-10-13,Juve Stabia,Cesena,2.38,3.0,3.25,2.35,3.1,3.0
2013-10-13,Latina,Modena,2.5,3.0,3.0,2.45,2.95,3.0
2013-10-13,Palermo,Pescara,1.85,3.4,4.33,1.8,3.3,4.5
2013-10-13,Siena,Avellino,1.83,3.4,4.5,1.75,3.4,4.7
2013-10-13,Varese,Trapani,1.91,3.2,4.33,1.85,3.3,4.2
2013-10-13,Virtus Lanciano,Ternana,2.1,3.2,3.6,2.1,3.1,3.55
2013-10-14,Carpi,Novara,2.8,3.1,2.6,2.8,3.0,2.55
2013-10-18,Cesena,Bari,2.15,3.2,3.5,2.05,3.1,3.7
2013-10-19,Avellino,Carpi,2.05,3.2,3.8,1.95,3.15,4.0
2013-10-19,Brescia,Cittadella,1.73,3.5,5.0,1.7,3.4,5.0
2013-10-19,Crotone,Virtus Lanciano,2.15,3.1,3.6,2.2,2.95,3.5
2013-10-19,Empoli,Varese,1.91,3.3,4.2,1.85,3.25,4.25
2013-10-19,Modena,Reggina,1.95,3.2,4.2,1.95,3.15,4.0
2013-10-19,Padova,Juve Stabia,2.0,3.4,3.75,1.95,3.25,3.85
2013-10-19,Pescara,Latina,1.53,3.75,6.5,1.6,3.6,5.7
2013-10-19,Ternana,Novara,2.5,3.0,3.0,2.5,2.95,2.95
2013-10-19,Trapani,Spezia,2.25,3.2,3.2,2.25,3.0,3.3
2013-10-21,Siena,Palermo,2.25,3.1,3.4,2.25,3.1,3.2
2013-10-25,Reggina,Pescara,2.5,3.2,2.88,2.5,3.0,2.9
2013-10-26,Bari,Trapani,2.2,3.1,3.5,2.25,2.95,3.4
2013-10-26,Brescia,Siena,2.2,3.2,3.4,2.25,3.1,3.2
2013-10-26,Carpi,Latina,2.15,3.1,3.6,2.25,2.95,3.4
2013-10-26,Juve Stabia,Empoli,3.6,3.2,2.1,3.4,3.1,2.15
2013-10-26,Palermo,Varese,1.73,3.4,5.25,1.7,3.4,5.0
2013-10-26,Spezia,Modena,2.25,3.1,3.4,2.25,2.95,3.4
2013-10-26,Ternana,Crotone,2.0,3.0,4.33,2.0,3.1,3.85
2013-10-26,Virtus Lanciano,Padova,2.15,3.1,3.6,2.1,3.1,3.55
2013-10-28,Novara,Cesena,2.05,3.2,3.8,2.2,3.1,3.3
2013-10-29,Cittadella,Avellino,2.5,3.0,3.0,2.45,2.9,3.1
2013-11-01,Cesena,Ternana,2.2,3.2,3.4,2.05,3.2,3.55
2013-11-01,Crotone,Novara,2.4,3.0,3.2,2.35,3.1,3.0
2013-11-01,Empoli,Bari,1.57,3.6,6.5,1.57,3.65,5.85
2013-11-01,Latina,Reggina,2.2,3.0,3.6,2.25,3.0,3.3
2013-11-01,Modena,Virtus Lanciano,2.15,3.0,3.75,2.1,3.0,3.7
2013-11-01,Padova,Spezia,2.1,3.0,3.9,2.2,3.1,3.3
2013-11-01,Pescara,Brescia,2.2,3.1,3.5,2.25,3.1,3.2
2013-11-01,Trapani,Carpi,2.0,3.2,4.0,1.9,3.25,4.1
2013-11-01,Varese,Juve Stabia,1.7,3.4,5.5,1.65,3.5,5.25
2013-11-02,Siena,Cittadella,1.62,3.4,6.5,1.6,3.6,5.7
2013-11-03,Avellino,Palermo,3.0,3.0,2.5,2.85,3.1,2.45
2013-11-08,Spezia,Cesena,2.2,3.1,3.5,2.1,3.1,3.55
2013-11-09,Bari,Varese,2.2,3.1,3.6,2.3,3.1,3.1
2013-11-09,Brescia,Avellino,2.0,3.1,4.2,1.85,3.2,4.4
2013-11-09,Carpi,Crotone,2.3,3.1,3.25,2.45,3.1,2.85
2013-11-09,Cittadella,Pescara,3.0,3.2,2.38,2.8,3.1,2.5
2013-11-09,Juve Stabia,Modena,2.4,3.2,3.0,2.4,3.1,2.95
2013-11-09,Novara,Latina,1.91,3.2,4.33,1.85,3.25,4.33
2013-11-09,Palermo,Trapani,1.62,3.6,6.0,1.55,3.55,6.5
2013-11-09,Reggina,Padova,2.4,3.0,3.2,2.35,3.0,3.1
2013-11-09,Virtus Lanciano,Siena,2.88,3.1,2.55,2.65,3.1,2.65
2013-11-11,Ternana,Empoli,2.88,3.0,2.63,2.7,3.1,2.6
2013-11-16,Padova,Brescia,2.4,3.0,3.2,2.45,2.95,3.0
2013-11-16,Reggina,Palermo,3.4,3.0,2.3,3.35,2.95,2.25
2013-11-17,Avellino,Juve Stabia,1.85,3.3,4.5,1.8,3.3,4.5
2013-11-17,Cesena,Cittadella,1.75,3.4,5.0,1.75,3.4,4.7
2013-11-17,Empoli,Virtus Lanciano,1.83,3.25,4.75,1.85,3.2,4.4
2013-11-17,Latina,Bari,2.5,3.0,3.0,2.45,2.95,3.0
2013-11-17,Modena,Carpi,1.91,3.4,4.0,1.85,3.3,4.2
2013-11-17,Pescara,Ternana,1.91,3.3,4.2,1.9,3.25,4.05
2013-11-17,Siena,Spezia,1.8,3.5,4.5,1.8,3.2,4.75
2013-11-17,Trapani,Novara,2.15,3.25,3.4,2.25,3.1,3.2
2013-11-17,Varese,Crotone,1.91,3.4,4.0,1.95,3.1,4.1
2013-11-22,Novara,Pescara,2.5,3.1,2.9,2.45,3.1,2.85
2013-11-23,Bari,Padova,2.15,3.1,3.6,2.1,2.95,3.75
2013-11-23,Brescia,Cesena,2.0,3.2,4.0,2.05,2.95,3.95
2013-11-23,Cittadella,Reggina,2.38,2.9,3.3,2.4,2.9,3.1
2013-11-23,Crotone,Avellino,2.4,3.1,3.1,2.3,3.0,3.2
2013-11-23,Juve Stabia,Trapani,2.2,3.1,3.5,2.25,3.1,3.2
2013-11-23,Spezia,Empoli,3.0,3.0,2.5,2.85,2.95,2.55
2013-11-23,Ternana,Modena,2.05,3.2,3.8,2.0,3.1,3.9
2013-11-23,Virtus Lanciano,Varese,2.2,3.1,3.5,2.25,2.95,3.4
2013-11-24,Carpi,Siena,2.63,3.0,2.88,2.55,2.95,2.85
2013-11-24,Palermo,Latina,1.53,3.8,6.5,1.55,3.55,6.5
2013-11-29,Empoli,Brescia,1.85,3.2,4.75,1.85,3.1,4.6
2013-11-30,Avellino,Cesena,2.1,3.1,3.75,2.1,2.95,3.75
2013-11-30,Latina,Juve Stabia,2.05,3.1,4.0,2.1,2.95,3.8
2013-11-30,Modena,Siena,2.55,3.1,2.88,2.7,2.95,2.7
2013-11-30,Padova,Crotone,2.15,3.1,3.6,2.3,3.1,3.1
2013-11-30,Palermo,Novara,1.62,3.5,6.25,1.65,3.4,5.5
2013-11-30,Pescara,Carpi,2.0,3.2,4.0,1.95,3.15,4.0
2013-11-30,Reggina,Spezia,2.38,3.0,3.25,2.4,2.85,3.2
2013-11-30,Trapani,Virtus Lanciano,2.3,3.1,3.25,2.4,2.95,3.1
2013-11-30,Varese,Cittadella,1.85,3.3,4.5,1.83,3.2,4.5
2013-12-02,Bari,Ternana,2.05,3.1,4.0,2.15,2.95,3.6
2013-12-06,Cesena,Padova,2.15,3.2,3.5,2.15,3.0,3.55
2013-12-07,Brescia,Reggina,1.67,3.6,5.25,1.67,3.3,5.5
2013-12-07,Carpi,Varese,2.2,3.1,3.5,2.25,2.95,3.4
2013-12-07,Cittadella,Trapani,2.2,3.1,3.5,2.25,2.95,3.4
2013-12-07,Crotone,Empoli,3.0,3.2,2.38,2.8,3.0,2.55
2013-12-07,Juve Stabia,Bari,2.38,3.2,3.0,2.4,2.95,3.05
2013-12-07,Novara,Modena,2.0,3.3,3.8,2.1,2.95,3.8
2013-12-07,Siena,Pescara,2.05,3.3,3.6,2.0,3.15,3.8
2013-12-07,Ternana,Latina,2.05,3.25,3.75,2.15,2.95,3.6
2013-12-07,Virtus Lanciano,Palermo,3.1,3.2,2.3,3.2,3.0,2.3
2013-12-09,Spezia,Avellino,2.2,3.2,3.4,2.2,2.95,3.5
2013-12-13,Reggina,Siena,2.6,3.0,2.9,2.65,3.0,2.7
2013-12-14,Bari,Carpi,2.0,3.1,4.2,2.05,3.0,3.9
2013-12-14,Empoli,Cesena,1.62,3.5,6.25,1.67,3.4,5.25
2013-12-14,Juve Stabia,Novara,2.38,3.0,3.25,2.4,2.95,3.1
2013-12-14,Latina,Crotone,2.3,3.0,3.4,2.2,3.1,3.3
2013-12-14,Modena,Brescia,2.3,3.1,3.3,2.4,2.95,3.1
2013-12-14,Padova,Ternana,2.2,3.0,3.6,2.15,2.95,3.6
2013-12-14,Palermo,Cittadella,1.53,3.75,7.0,1.5,3.7,7.0
2013-12-14,Trapani,Avellino,2.2,3.1,3.5,2.15,3.0,3.55
2013-12-14,Varese,Spezia,2.2,3.1,3.5,2.15,2.95,3.6
2013-12-15,Virtus Lanciano,Pescara,2.7,3.0,2.75,2.5,2.95,2.95
2013-12-20,Pescara,Padova,1.8,3.5,4.5,1.8,3.25,4.6
2013-12-20,Ternana,Trapani,2.1,3.1,3.8,2.1,2.95,3.75
2013-12-21,Brescia,Varese,1.91,3.25,4.33,1.9,3.1,4.33
2013-12-21,Carpi,Palermo,3.2,3.0,2.38,3.1,3.1,2.3
2013-12-21,Cesena,Reggina,2.05,3.2,3.8,1.95,3.1,4.1
2013-12-21,Cittadella,Bari,2.38,3.0,3.25,2.3,2.95,3.25
2013-12-21,Crotone,Juve Stabia,1.83,3.4,4.5,1.85,3.25,4.3
2013-12-21,Novara,Empoli,2.9,3.1,2.5,3.0,3.1,2.35
2013-12-21,Siena,Latina,1.73,3.5,5.0,1.72,3.25,5.25
2013-12-21,Spezia,Virtus Lanciano,2.1,3.1,3.8,2.2,2.95,3.5
2013-12-22,Avellino,Modena,2.05,3.1,4.0,2.1,2.95,3.75
2013-12-26,Bari,Spezia,2.1,3.3,3.2,2.2,2.95,3.5
2013-12-26,Empoli,Cittadella,1.53,3.75,5.75,1.5,3.75,6.75
2013-12-26,Juve Stabia,Brescia,3.0,3.1,2.3,3.0,3.1,2.35
2013-12-26,Latina,Cesena,2.38,2.9,3.0,2.55,2.8,3.0
2013-12-26,Modena,Pescara,2.38,3.1,2.88,2.55,2.95,2.85
2013-12-26,Padova,Siena,2.45,3.1,2.75,2.65,2.95,2.75
2013-12-26,Palermo,Ternana,1.65,3.6,4.75,1.63,3.5,5.5
2013-12-26,Reggina,Avellino,2.38,3.1,2.8,2.55,2.9,2.9
2013-12-26,Trapani,Crotone,2.1,3.1,3.4,2.15,3.1,3.4
2013-12-26,Virtus Lanciano,Carpi,2.25,3.1,3.0,2.3,2.95,3.25
2013-12-29,Avellino,Padova,2.0,3.0,4.33,2.0,3.1,3.85
2013-12-29,Brescia,Trapani,1.8,3.25,5.0,1.75,3.4,4.65
2013-12-29,Carpi,Juve Stabia,1.8,3.1,5.5,1.9,3.1,4.3
2013-12-29,Cesena,Modena,2.15,3.0,3.8,2.2,2.95,3.5
2013-12-29,Cittadella,Virtus Lanciano,2.38,2.9,3.3,2.35,2.95,3.15
2013-12-29,Crotone,Palermo,3.1,3.0,2.45,3.0,2.95,2.45
2013-12-29,Novara,Bari,2.15,2.88,4.0,2.0,3.1,3.9
2013-12-29,Pescara,Empoli,2.75,3.0,2.75,2.45,2.95,3.0
2013-12-29,Siena,Varese,1.8,3.25,5.0,1.8,3.25,4.6
2013-12-29,Spezia,Latina,2.0,3.0,4.33,1.9,3.1,4.3
2013-12-29,Ternana,Reggina,1.91,3.0,4.75,2.0,3.1,3.85
2014-01-19,Varese,Novara,2.2,3.1,3.5,2.15,3.0,3.6
2014-01-24,Trapani,Padova,2.1,3.0,3.9,2.0,3.1,3.9
2014-01-25,Bari,Reggina,1.8,3.5,4.5,1.85,3.15,4.5
2014-01-25,Carpi,Ternana,2.0,3.3,3.8,2.1,2.95,3.75
2014-01-25,Cittadella,Spezia,2.5,3.1,2.9,2.6,2.8,2.95
2014-01-25,Juve Stabia,Pescara,3.2,3.2,2.3,3.3,2.95,2.3
2014-01-25,Latina,Empoli,3.25,3.1,2.3,3.1,2.95,2.4
2014-01-25,Novara,Avellino,2.4,3.1,3.1,2.45,2.95,3.0
2014-01-25,Palermo,Modena,1.62,3.6,6.0,1.62,3.45,5.7
2014-01-25,Varese,Cesena,2.0,3.25,3.9,2.1,2.95,3.8
2014-01-25,Virtus Lanciano,Brescia,2.9,3.0,2.55,2.8,2.95,2.6
2014-01-27,Crotone,Siena,2.88,3.2,2.5,2.75,2.95,2.65
2014-01-31,Avellino,Latina,2.05,3.1,4.0,2.1,2.95,3.75
2014-02-01,Brescia,Bari,2.0,3.2,4.0,1.85,3.2,4.4
2014-02-01,Cesena,Crotone,2.1,3.1,3.8,2.05,2.95,4.0
2014-02-01,Modena,Varese,2.15,3.0,3.8,2.15,2.95,3.6
2014-02-01,Padova,Carpi,2.5,3.0,3.0,2.45,2.95,3.0
2014-02-01,Pescara,Trapani,2.05,3.2,3.8,2.05,2.9,4.0
2014-02-01,Reggina,Virtus Lanciano,2.5,3.0,3.0,2.45,2.95,3.0
2014-02-01,Siena,Novara,1.85,3.2,4.5,1.85,3.2,4.4
2014-02-01,Spezia,Juve Stabia,1.91,3.25,4.2,1.9,3.15,4.2
2014-02-01,Ternana,Cittadella,1.91,3.1,4.5,1.91,3.1,4.25
2014-02-03,Empoli,Palermo,2.3,3.1,3.2,2.3,2.95,3.25
