date,home_team,away_team,League,B365H,B365D,B365A,BWH,BWD,BWA,competition_id
2017-11-19,Udinese,Cagliari,"Serie A, Italy (IT1)",1.95,3.6,3.79,1.91,3.5,4.1,IT1
2017-11-20,Verona,Bologna,"Serie A, Italy (IT1)",2.87,3.2,2.6,2.95,3.1,2.6,IT1
2017-11-25,Bologna,Sampdoria,"Serie A, Italy (IT1)",2.6,3.29,2.75,2.6,3.25,2.8,IT1
2017-11-25,Cagliari,Inter,"Serie A, Italy (IT1)",5.0,4.0,1.66,5.25,4.0,1.65,IT1
2017-11-25,Chievo,Spal,"Serie A, Italy (IT1)",1.9,3.5,4.2,1.9,3.4,4.33,IT1
2017-11-25,Sassuolo,Verona,"Serie A, Italy (IT1)",1.66,4.0,5.0,1.67,3.9,5.25,IT1
2017-11-26,Genoa,Roma,"Serie A, Italy (IT1)",5.0,3.75,1.72,5.0,3.8,1.7,IT1
2017-11-26,Juventus,Crotone,"Serie A, Italy (IT1)",1.14,8.0,19.0,1.15,7.75,19.5,IT1
2017-11-26,Lazio,Fiorentina,"Serie A, Italy (IT1)",1.64,4.2,5.0,1.65,4.1,5.0,IT1
2017-11-26,Milan,Torino,"Serie A, Italy (IT1)",1.75,3.75,4.75,1.75,3.8,4.6,IT1
2017-11-26,Udinese,Napoli,"Serie A, Italy (IT1)",7.5,5.5,1.36,8.75,5.25,1.34,IT1
2017-11-27,Atalanta,Benevento,"Serie A, Italy (IT1)",1.22,6.0,12.0,1.2,7.0,13.0,IT1
2017-12-01,Napoli,Juventus,"Serie A, Italy (IT1)",2.0,3.39,4.0,2.1,3.25,3.7,IT1
2017-12-01,Roma,Spal,"Serie A, Italy (IT1)",1.22,6.5,12.0,1.22,6.75,11.5,IT1
2017-12-02,Torino,Atalanta,"Serie A, Italy (IT1)",2.45,3.39,2.87,2.5,3.25,2.9,IT1
2017-12-03,Benevento,Milan,"Serie A, Italy (IT1)",9.0,5.0,1.36,7.5,5.0,1.4,IT1
2017-12-03,Bologna,Cagliari,"Serie A, Italy (IT1)",2.0,3.29,4.0,2.05,3.3,3.8,IT1
2017-12-03,Fiorentina,Sassuolo,"Serie A, Italy (IT1)",1.57,4.0,6.0,1.6,3.9,6.0,IT1
2017-12-03,Inter,Chievo,"Serie A, Italy (IT1)",1.39,4.75,8.0,1.4,4.5,8.5,IT1
2017-12-03,Sampdoria,Lazio,"Serie A, Italy (IT1)",3.6,3.6,2.0,3.5,3.6,2.05,IT1
2017-12-04,Crotone,Udinese,"Serie A, Italy (IT1)",2.87,3.1,2.62,2.65,3.1,2.85,IT1
2017-12-04,Verona,Genoa,"Serie A, Italy (IT1)",3.5,3.29,2.14,3.2,3.4,2.25,IT1
2017-12-09,Cagliari,Sampdoria,"Serie A, Italy (IT1)",2.6,3.39,2.7,2.55,3.4,2.75,IT1
2017-12-09,Juventus,Inter,"Serie A, Italy (IT1)",1.7,3.75,5.25,1.7,3.8,5.0,IT1
2017-12-10,Chievo,Roma,"Serie A, Italy (IT1)",5.5,4.0,1.61,5.5,4.0,1.62,IT1
2017-12-10,Milan,Bologna,"Serie A, Italy (IT1)",1.5,4.2,7.0,1.5,4.1,7.0,IT1
2017-12-10,Napoli,Fiorentina,"Serie A, Italy (IT1)",1.36,5.5,7.5,1.36,5.25,8.0,IT1
2017-12-10,Sassuolo,Crotone,"Serie A, Italy (IT1)",1.83,3.6,4.5,1.8,3.5,4.75,IT1
2017-12-10,Spal,Verona,"Serie A, Italy (IT1)",2.04,3.5,3.6,2.05,3.3,3.8,IT1
2017-12-10,Udinese,Benevento,"Serie A, Italy (IT1)",1.5,4.2,7.0,1.48,4.33,7.0,IT1
2017-12-11,Lazio,Torino,"Serie A, Italy (IT1)",1.5,4.75,5.75,1.5,4.6,6.0,IT1
2017-12-12,Genoa,Atalanta,"Serie A, Italy (IT1)",3.1,3.29,2.37,3.1,3.3,2.35,IT1
2017-12-16,Inter,Udinese,"Serie A, Italy (IT1)",1.33,5.25,9.0,1.3,5.5,10.0,IT1
2017-12-16,Roma,Cagliari,"Serie A, Italy (IT1)",1.25,6.0,12.0,1.26,6.25,10.5,IT1
2017-12-16,Torino,Napoli,"Serie A, Italy (IT1)",5.5,3.89,1.61,5.0,4.0,1.67,IT1
2017-12-17,Atalanta,Lazio,"Serie A, Italy (IT1)",2.37,3.39,3.0,2.35,3.4,3.0,IT1
2017-12-17,Benevento,Spal,"Serie A, Italy (IT1)",2.87,3.1,2.62,2.8,3.2,2.65,IT1
2017-12-17,Bologna,Juventus,"Serie A, Italy (IT1)",7.0,4.75,1.44,7.0,4.6,1.45,IT1
2017-12-17,Crotone,Chievo,"Serie A, Italy (IT1)",3.2,3.2,2.37,3.3,3.2,2.3,IT1
2017-12-17,Fiorentina,Genoa,"Serie A, Italy (IT1)",1.57,4.0,6.0,1.6,4.1,5.5,IT1
2017-12-17,Sampdoria,Sassuolo,"Serie A, Italy (IT1)",1.8,4.0,4.2,1.78,3.8,4.4,IT1
2017-12-17,Verona,Milan,"Serie A, Italy (IT1)",5.5,4.33,1.57,5.25,4.2,1.6,IT1
2017-12-22,Cagliari,Fiorentina,"Serie A, Italy (IT1)",3.25,3.29,2.25,3.25,3.3,2.3,IT1
2017-12-22,Chievo,Bologna,"Serie A, Italy (IT1)",2.54,3.0,3.0,2.5,3.1,3.1,IT1
2017-12-23,Genoa,Benevento,"Serie A, Italy (IT1)",1.44,4.33,8.0,1.42,4.4,8.75,IT1
2017-12-23,Juventus,Roma,"Serie A, Italy (IT1)",1.8,3.6,4.75,1.8,3.6,4.6,IT1
2017-12-23,Lazio,Crotone,"Serie A, Italy (IT1)",1.22,6.5,13.0,1.22,6.5,13.5,IT1
2017-12-23,Milan,Atalanta,"Serie A, Italy (IT1)",2.39,3.25,3.0,2.5,3.3,2.9,IT1
2017-12-23,Napoli,Sampdoria,"Serie A, Italy (IT1)",1.25,6.0,12.0,1.28,6.0,10.0,IT1
2017-12-23,Sassuolo,Inter,"Serie A, Italy (IT1)",5.0,3.75,1.72,4.75,3.8,1.75,IT1
2017-12-23,Spal,Torino,"Serie A, Italy (IT1)",3.6,3.39,2.1,3.5,3.3,2.15,IT1
2017-12-23,Udinese,Verona,"Serie A, Italy (IT1)",1.66,3.79,5.25,1.7,3.7,5.25,IT1
2017-12-29,Crotone,Napoli,"Serie A, Italy (IT1)",15.0,6.5,1.19,12.5,6.5,1.22,IT1
2017-12-30,Atalanta,Cagliari,"Serie A, Italy (IT1)",1.44,4.33,8.0,1.45,4.5,7.0,IT1
2017-12-30,Benevento,Chievo,"Serie A, Italy (IT1)",3.2,3.29,2.29,3.1,3.3,2.35,IT1
2017-12-30,Bologna,Udinese,"Serie A, Italy (IT1)",2.39,3.29,3.0,2.45,3.0,3.2,IT1
2017-12-30,Fiorentina,Milan,"Serie A, Italy (IT1)",2.0,3.5,3.79,2.1,3.4,3.6,IT1
2017-12-30,Inter,Lazio,"Serie A, Italy (IT1)",2.29,3.39,3.1,2.25,3.5,3.1,IT1
2017-12-30,Roma,Sassuolo,"Serie A, Italy (IT1)",1.3,5.5,10.0,1.3,5.5,9.75,IT1
2017-12-30,Sampdoria,Spal,"Serie A, Italy (IT1)",1.72,4.0,4.5,1.67,4.0,5.0,IT1
2017-12-30,Torino,Genoa,"Serie A, Italy (IT1)",2.1,3.39,3.6,2.05,3.4,3.7,IT1
2017-12-30,Verona,Juventus,"Serie A, Italy (IT1)",15.0,6.5,1.19,15.0,6.0,1.22,IT1
2018-01-05,Chievo,Udinese,"Serie A, Italy (IT1)",3.0,3.2,2.5,3.1,3.1,2.45,IT1
2018-01-05,Fiorentina,Inter,"Serie A, Italy (IT1)",2.5,3.25,2.87,2.55,3.25,2.85,IT1
2018-01-06,Benevento,Sampdoria,"Serie A, Italy (IT1)",3.5,3.5,2.1,3.6,3.4,2.1,IT1
2018-01-06,Cagliari,Juventus,"Serie A, Italy (IT1)",10.0,5.0,1.33,10.0,5.0,1.33,IT1
2018-01-06,Genoa,Sassuolo,"Serie A, Italy (IT1)",2.2,3.2,3.5,2.1,3.25,3.75,IT1
2018-01-06,Milan,Crotone,"Serie A, Italy (IT1)",1.33,5.25,9.5,1.35,5.25,8.25,IT1
2018-01-06,Napoli,Verona,"Serie A, Italy (IT1)",1.11,10.0,21.0,1.12,9.0,21.0,IT1
2018-01-06,Roma,Atalanta,"Serie A, Italy (IT1)",1.72,3.79,4.75,1.7,3.75,5.0,IT1
2018-01-06,Spal,Lazio,"Serie A, Italy (IT1)",6.5,4.2,1.53,6.5,4.1,1.53,IT1
2018-01-06,Torino,Bologna,"Serie A, Italy (IT1)",2.1,3.39,3.6,2.1,3.4,3.6,IT1
2018-01-21,Atalanta,Napoli,"Serie A, Italy (IT1)",3.6,3.5,2.04,3.7,3.6,2.0,IT1
2018-01-21,Bologna,Benevento,"Serie A, Italy (IT1)",1.7,3.6,5.5,1.65,3.8,5.5,IT1
2018-01-21,Cagliari,Milan,"Serie A, Italy (IT1)",3.75,3.39,2.04,3.8,3.5,2.0,IT1
2018-01-21,Inter,Roma,"Serie A, Italy (IT1)",2.39,3.5,2.89,2.4,3.4,2.95,IT1
2018-01-21,Lazio,Chievo,"Serie A, Italy (IT1)",1.25,6.25,12.0,1.22,6.5,13.5,IT1
2018-01-21,Sampdoria,Fiorentina,"Serie A, Italy (IT1)",3.0,3.39,2.37,3.0,3.25,2.45,IT1
2018-01-21,Sassuolo,Torino,"Serie A, Italy (IT1)",2.62,3.25,2.75,2.65,3.2,2.75,IT1
2018-01-21,Udinese,Spal,"Serie A, Italy (IT1)",1.75,3.39,5.5,1.78,3.4,5.25,IT1
2018-01-21,Verona,Crotone,"Serie A, Italy (IT1)",2.1,3.25,3.75,2.1,3.3,3.7,IT1
2018-01-22,Juventus,Genoa,"Serie A, Italy (IT1)",1.19,6.5,17.0,1.2,6.75,15.0,IT1
2018-01-24,Lazio,Udinese,"Serie A, Italy (IT1)",1.5,4.33,6.5,1.48,4.6,6.5,IT1
2018-01-24,Sampdoria,Roma,"Serie A, Italy (IT1)",4.0,3.6,1.9,3.9,3.7,1.91,IT1
2018-01-27,Chievo,Juventus,"Serie A, Italy (IT1)",10.0,5.0,1.33,9.25,5.25,1.33,IT1
2018-01-27,Sassuolo,Atalanta,"Serie A, Italy (IT1)",3.39,3.29,2.2,3.4,3.3,2.2,IT1
2018-01-28,Crotone,Cagliari,"Serie A, Italy (IT1)",2.39,3.1,3.2,2.4,3.1,3.2,IT1
2018-01-28,Fiorentina,Verona,"Serie A, Italy (IT1)",1.28,5.5,11.0,1.28,5.5,11.0,IT1
2018-01-28,Genoa,Udinese,"Serie A, Italy (IT1)",2.14,3.1,3.79,2.25,3.1,3.5,IT1
2018-01-28,Milan,Lazio,"Serie A, Italy (IT1)",2.39,3.5,2.89,2.45,3.4,2.85,IT1
2018-01-28,Napoli,Bologna,"Serie A, Italy (IT1)",1.18,7.5,15.0,1.17,7.75,15.0,IT1
2018-01-28,Roma,Sampdoria,"Serie A, Italy (IT1)",1.39,5.0,7.5,1.4,5.0,7.25,IT1
2018-01-28,Spal,Inter,"Serie A, Italy (IT1)",5.5,3.79,1.66,5.25,4.0,1.65,IT1
2018-01-28,Torino,Benevento,"Serie A, Italy (IT1)",1.44,4.75,7.0,1.45,4.75,6.75,IT1
2018-02-03,Inter,Crotone,"Serie A, Italy (IT1)",1.3,5.25,11.0,1.3,5.25,10.5,IT1
2018-02-03,Sampdoria,Torino,"Serie A, Italy (IT1)",2.39,3.39,2.89,2.35,3.6,2.9,IT1
2018-02-04,Atalanta,Chievo,"Serie A, Italy (IT1)",1.36,4.75,9.5,1.36,4.75,9.25,IT1
2018-02-04,Benevento,Napoli,"Serie A, Italy (IT1)",17.0,7.0,1.18,14.0,7.5,1.18,IT1
2018-02-04,Bologna,Fiorentina,"Serie A, Italy (IT1)",3.39,3.29,2.2,3.2,3.25,2.3,IT1
2018-02-04,Cagliari,Spal,"Serie A, Italy (IT1)",2.14,3.25,3.6,2.1,3.3,3.7,IT1
2018-02-04,Juventus,Sassuolo,"Serie A, Italy (IT1)",1.22,6.0,15.0,1.22,6.25,13.5,IT1
2018-02-04,Udinese,Milan,"Serie A, Italy (IT1)",3.39,3.29,2.2,3.3,3.3,2.25,IT1
2018-02-04,Verona,Roma,"Serie A, Italy (IT1)",7.0,4.5,1.44,7.0,4.6,1.45,IT1
2018-02-05,Lazio,Genoa,"Serie A, Italy (IT1)",1.5,4.2,7.0,1.5,4.2,6.75,IT1
2018-02-09,Fiorentina,Juventus,"Serie A, Italy (IT1)",4.5,3.5,1.85,4.6,3.6,1.8,IT1
2018-02-10,Crotone,Atalanta,"Serie A, Italy (IT1)",4.5,3.5,1.85,4.5,3.4,1.8,IT1
2018-02-10,Napoli,Lazio,"Serie A, Italy (IT1)",1.61,4.33,5.0,1.62,3.75,5.25,IT1
2018-02-10,Spal,Milan,"Serie A, Italy (IT1)",4.5,3.6,1.83,4.6,3.5,1.75,IT1
2018-02-11,Chievo,Genoa,"Serie A, Italy (IT1)",3.1,3.1,2.5,2.95,3.1,2.45,IT1
2018-02-11,Inter,Bologna,"Serie A, Italy (IT1)",1.5,4.2,7.0,1.48,4.0,7.0,IT1
2018-02-11,Roma,Benevento,"Serie A, Italy (IT1)",1.14,8.0,19.0,1.14,7.75,15.0,IT1
2018-02-11,Sampdoria,Verona,"Serie A, Italy (IT1)",1.44,4.5,7.5,1.42,4.6,6.75,IT1
2018-02-11,Sassuolo,Cagliari,"Serie A, Italy (IT1)",2.1,3.39,3.6,2.1,3.3,3.4,IT1
2018-02-11,Torino,Udinese,"Serie A, Italy (IT1)",1.85,3.6,4.33,1.8,3.6,4.25,IT1
2018-02-17,Chievo,Cagliari,"Serie A, Italy (IT1)",2.45,3.2,3.1,2.45,3.1,3.1,IT1
2018-02-17,Genoa,Inter,"Serie A, Italy (IT1)",3.5,3.1,2.25,3.5,3.2,2.2,IT1
2018-02-17,Udinese,Roma,"Serie A, Italy (IT1)",4.33,3.6,1.85,4.4,3.6,1.83,IT1
2018-02-18,Atalanta,Fiorentina,"Serie A, Italy (IT1)",2.29,3.29,3.1,2.35,3.3,3.1,IT1
2018-02-18,Benevento,Crotone,"Serie A, Italy (IT1)",2.54,3.2,2.89,2.65,3.1,2.85,IT1
2018-02-18,Bologna,Sassuolo,"Serie A, Italy (IT1)",2.54,3.2,2.87,2.6,3.1,2.95,IT1
2018-02-18,Milan,Sampdoria,"Serie A, Italy (IT1)",1.72,4.0,4.5,1.7,3.8,5.0,IT1
2018-02-18,Napoli,Spal,"Serie A, Italy (IT1)",1.14,8.0,23.0,1.15,8.0,18.5,IT1
2018-02-18,Torino,Juventus,"Serie A, Italy (IT1)",4.75,3.75,1.75,4.75,3.7,1.75,IT1
2018-02-19,Lazio,Verona,"Serie A, Italy (IT1)",1.16,7.5,17.0,1.19,7.25,14.5,IT1
2018-02-24,Bologna,Genoa,"Serie A, Italy (IT1)",2.89,3.0,2.7,2.8,3.0,2.75,IT1
2018-02-24,Inter,Benevento,"Serie A, Italy (IT1)",1.25,6.0,11.0,1.22,6.75,12.0,IT1
2018-02-25,Crotone,Spal,"Serie A, Italy (IT1)",2.29,3.1,3.39,2.25,3.2,3.4,IT1
2018-02-25,Fiorentina,Chievo,"Serie A, Italy (IT1)",1.5,4.2,7.0,1.45,4.2,8.25,IT1
2018-02-25,Roma,Milan,"Serie A, Italy (IT1)",1.95,3.6,3.79,1.9,3.7,4.0,IT1
2018-02-25,Sampdoria,Udinese,"Serie A, Italy (IT1)",1.9,3.5,4.2,2.0,3.5,3.8,IT1
2018-02-25,Sassuolo,Lazio,"Serie A, Italy (IT1)",4.0,3.6,1.9,4.1,3.7,1.87,IT1
2018-02-25,Verona,Torino,"Serie A, Italy (IT1)",5.25,3.79,1.66,4.75,3.9,1.72,IT1
2018-02-26,Cagliari,Napoli,"Serie A, Italy (IT1)",10.0,5.0,1.33,9.0,5.0,1.35,IT1
2018-03-03,Lazio,Juventus,"Serie A, Italy (IT1)",3.5,3.29,2.2,3.4,3.3,2.2,IT1
2018-03-03,Napoli,Roma,"Serie A, Italy (IT1)",1.57,4.0,6.0,1.6,3.9,6.0,IT1
2018-03-03,Spal,Bologna,"Serie A, Italy (IT1)",2.39,3.2,3.2,2.4,3.1,3.2,IT1
2018-03-09,Roma,Torino,"Serie A, Italy (IT1)",1.61,4.2,5.25,1.65,4.1,5.0,IT1
2018-03-10,Verona,Chievo,"Serie A, Italy (IT1)",3.39,3.29,2.2,3.3,3.3,2.25,IT1
2018-03-11,Bologna,Atalanta,"Serie A, Italy (IT1)",4.2,3.39,1.95,4.25,3.4,1.91,IT1
2018-03-11,Cagliari,Lazio,"Serie A, Italy (IT1)",5.25,3.75,1.66,5.25,3.9,1.65,IT1
2018-03-11,Crotone,Sampdoria,"Serie A, Italy (IT1)",3.25,3.25,2.29,3.1,3.3,2.35,IT1
2018-03-11,Fiorentina,Benevento,"Serie A, Italy (IT1)",1.36,5.0,8.5,1.36,5.0,9.0,IT1
2018-03-11,Genoa,Milan,"Serie A, Italy (IT1)",3.39,3.0,2.39,3.1,3.1,2.5,IT1
2018-03-11,Inter,Napoli,"Serie A, Italy (IT1)",4.0,3.39,1.95,3.7,3.4,2.05,IT1
2018-03-11,Juventus,Udinese,"Serie A, Italy (IT1)",1.22,6.5,13.0,1.25,5.75,13.0,IT1
2018-03-11,Sassuolo,Spal,"Serie A, Italy (IT1)",2.0,3.2,4.0,2.05,3.3,3.9,IT1
2018-03-14,Juventus,Atalanta,"Serie A, Italy (IT1)",1.39,4.5,8.5,1.42,4.4,8.5,IT1
2018-03-17,Spal,Juventus,"Serie A, Italy (IT1)",13.0,5.0,1.3,10.5,4.75,1.34,IT1
2018-03-17,Udinese,Sassuolo,"Serie A, Italy (IT1)",2.1,3.29,3.75,2.15,3.2,3.7,IT1
2018-03-18,Benevento,Cagliari,"Serie A, Italy (IT1)",2.39,3.39,2.89,2.5,3.25,2.9,IT1
2018-03-18,Crotone,Roma,"Serie A, Italy (IT1)",6.0,4.33,1.53,6.75,4.25,1.5,IT1
2018-03-18,Lazio,Bologna,"Serie A, Italy (IT1)",1.33,4.75,9.5,1.36,5.0,8.75,IT1
2018-03-18,Milan,Chievo,"Serie A, Italy (IT1)",1.36,4.75,9.5,1.36,4.75,9.5,IT1
2018-03-18,Napoli,Genoa,"Serie A, Italy (IT1)",1.19,6.5,13.0,1.2,6.75,14.0,IT1
2018-03-18,Sampdoria,Inter,"Serie A, Italy (IT1)",3.75,3.5,2.0,3.7,3.4,2.05,IT1
2018-03-18,Torino,Fiorentina,"Serie A, Italy (IT1)",2.25,3.39,3.1,2.25,3.3,3.3,IT1
2018-03-18,Verona,Atalanta,"Serie A, Italy (IT1)",7.5,4.0,1.5,6.5,4.1,1.53,IT1
2018-03-31,Atalanta,Udinese,"Serie A, Italy (IT1)",1.44,4.2,7.5,1.4,4.25,8.25,IT1
2018-03-31,Bologna,Roma,"Serie A, Italy (IT1)",4.75,3.75,1.7,4.75,3.9,1.67,IT1
2018-03-31,Cagliari,Torino,"Serie A, Italy (IT1)",3.0,3.39,2.29,2.95,3.1,2.45,IT1
2018-03-31,Chievo,Sampdoria,"Serie A, Italy (IT1)",2.29,3.29,3.1,2.15,3.3,3.3,IT1
2018-03-31,Fiorentina,Crotone,"Serie A, Italy (IT1)",1.44,4.5,6.5,1.44,4.4,6.75,IT1
2018-03-31,Genoa,Spal,"Serie A, Italy (IT1)",1.95,3.29,4.0,1.9,3.25,4.25,IT1
2018-03-31,Inter,Verona,"Serie A, Italy (IT1)",1.14,7.5,17.0,1.14,7.5,16.0,IT1
2018-03-31,Juventus,Milan,"Serie A, Italy (IT1)",1.66,3.6,5.5,1.6,3.75,5.5,IT1
2018-03-31,Lazio,Benevento,"Serie A, Italy (IT1)",1.16,7.0,15.0,1.2,6.25,12.5,IT1
2018-03-31,Sassuolo,Napoli,"Serie A, Italy (IT1)",8.5,4.75,1.36,9.25,5.25,1.3,IT1
2018-04-03,Atalanta,Sampdoria,"Serie A, Italy (IT1)",1.44,4.5,7.5,1.42,4.5,8.0,IT1
2018-04-03,Genoa,Cagliari,"Serie A, Italy (IT1)",1.8,3.39,5.0,1.8,3.4,5.0,IT1
2018-04-03,Udinese,Fiorentina,"Serie A, Italy (IT1)",3.39,3.29,2.2,3.6,3.25,2.15,IT1
2018-04-04,Benevento,Verona,"Serie A, Italy (IT1)",1.8,3.79,4.33,1.83,3.6,4.5,IT1
2018-04-04,Chievo,Sassuolo,"Serie A, Italy (IT1)",2.7,3.0,2.87,2.75,2.9,2.95,IT1
2018-04-04,Milan,Inter,"Serie A, Italy (IT1)",2.75,3.2,2.7,2.7,3.2,2.7,IT1
2018-04-04,Torino,Crotone,"Serie A, Italy (IT1)",1.53,4.0,7.0,1.53,4.2,6.5,IT1
2018-04-07,Benevento,Juventus,"Serie A, Italy (IT1)",17.0,6.0,1.22,17.0,6.0,1.22,IT1
2018-04-07,Roma,Fiorentina,"Serie A, Italy (IT1)",1.75,3.79,4.5,1.75,3.75,4.75,IT1
2018-04-07,Sampdoria,Genoa,"Serie A, Italy (IT1)",2.7,3.2,2.7,2.65,3.2,2.8,IT1
2018-04-07,Spal,Atalanta,"Serie A, Italy (IT1)",4.5,3.5,1.85,4.5,3.6,1.83,IT1
2018-04-08,Crotone,Bologna,"Serie A, Italy (IT1)",2.37,3.1,3.25,2.2,3.3,3.4,IT1
2018-04-08,Milan,Sassuolo,"Serie A, Italy (IT1)",1.44,4.5,6.5,1.48,4.25,7.25,IT1
2018-04-08,Napoli,Chievo,"Serie A, Italy (IT1)",1.16,7.5,17.0,1.15,7.75,20.0,IT1
2018-04-08,Torino,Inter,"Serie A, Italy (IT1)",3.6,3.39,2.1,3.7,3.3,2.1,IT1
2018-04-08,Udinese,Lazio,"Serie A, Italy (IT1)",4.2,3.75,1.83,4.6,3.8,1.75,IT1
2018-04-08,Verona,Cagliari,"Serie A, Italy (IT1)",3.39,3.29,2.2,3.4,3.3,2.2,IT1
2018-04-14,Atalanta,Inter,"Serie A, Italy (IT1)",2.7,3.29,2.62,2.75,3.2,2.65,IT1
2018-04-14,Cagliari,Udinese,"Serie A, Italy (IT1)",2.39,3.2,3.1,2.45,3.2,3.0,IT1
2018-04-14,Chievo,Torino,"Serie A, Italy (IT1)",3.29,3.29,2.25,3.25,3.25,2.3,IT1
2018-04-14,Genoa,Crotone,"Serie A, Italy (IT1)",1.85,3.39,4.75,1.85,3.4,4.6,IT1
2018-04-15,Bologna,Verona,"Serie A, Italy (IT1)",1.61,3.75,6.0,1.65,3.6,6.0,IT1
2018-04-15,Fiorentina,Spal,"Serie A, Italy (IT1)",1.5,4.0,7.5,1.5,4.0,7.25,IT1
2018-04-15,Juventus,Sampdoria,"Serie A, Italy (IT1)",1.19,6.5,15.0,1.18,7.0,17.0,IT1
2018-04-15,Lazio,Roma,"Serie A, Italy (IT1)",2.79,3.39,2.5,2.75,3.5,2.5,IT1
2018-04-15,Milan,Napoli,"Serie A, Italy (IT1)",4.5,3.5,1.85,4.6,3.6,1.8,IT1
2018-04-15,Sassuolo,Benevento,"Serie A, Italy (IT1)",1.66,3.79,5.25,1.67,3.75,5.5,IT1
2018-04-17,Inter,Cagliari,"Serie A, Italy (IT1)",1.19,7.0,15.0,1.2,6.5,15.0,IT1
2018-04-18,Benevento,Atalanta,"Serie A, Italy (IT1)",5.75,4.0,1.61,5.5,4.0,1.62,IT1
2018-04-18,Crotone,Juventus,"Serie A, Italy (IT1)",10.0,5.0,1.33,10.5,5.25,1.3,IT1
2018-04-18,Fiorentina,Lazio,"Serie A, Italy (IT1)",2.79,3.5,2.5,2.8,3.4,2.5,IT1
2018-04-18,Napoli,Udinese,"Serie A, Italy (IT1)",1.18,7.0,17.0,1.16,7.75,17.5,IT1
2018-04-18,Roma,Genoa,"Serie A, Italy (IT1)",1.44,4.5,7.5,1.44,4.5,7.5,IT1
2018-04-18,Sampdoria,Bologna,"Serie A, Italy (IT1)",1.85,3.6,4.33,1.87,3.6,4.2,IT1
2018-04-18,Spal,Chievo,"Serie A, Italy (IT1)",2.2,3.1,3.7,2.2,3.0,3.75,IT1
2018-04-18,Torino,Milan,"Serie A, Italy (IT1)",3.1,3.29,2.37,3.2,3.25,2.35,IT1
2018-04-18,Verona,Sassuolo,"Serie A, Italy (IT1)",4.33,3.39,1.9,4.2,3.5,1.9,IT1
2018-04-21,Milan,Benevento,"Serie A, Italy (IT1)",1.19,6.5,15.0,1.22,6.75,12.0,IT1
2018-04-21,Sassuolo,Fiorentina,"Serie A, Italy (IT1)",3.25,3.29,2.29,3.1,3.3,2.35,IT1
2018-04-21,Spal,Roma,"Serie A, Italy (IT1)",4.75,3.5,1.8,4.5,3.7,1.78,IT1
2018-04-22,Atalanta,Torino,"Serie A, Italy (IT1)",1.57,4.0,6.0,1.55,4.1,6.25,IT1
2018-04-22,Cagliari,Bologna,"Serie A, Italy (IT1)",2.0,3.39,3.89,1.95,3.4,4.2,IT1
2018-04-22,Chievo,Inter,"Serie A, Italy (IT1)",7.5,3.79,1.53,6.75,4.0,1.53,IT1
2018-04-22,Juventus,Napoli,"Serie A, Italy (IT1)",2.1,3.25,3.75,2.05,3.3,3.8,IT1
2018-04-22,Lazio,Sampdoria,"Serie A, Italy (IT1)",1.3,6.0,9.0,1.34,5.25,9.0,IT1
2018-04-22,Udinese,Crotone,"Serie A, Italy (IT1)",1.9,3.39,4.33,1.91,3.3,4.4,IT1
2018-04-23,Genoa,Verona,"Serie A, Italy (IT1)",1.44,4.2,8.5,1.45,4.25,7.75,IT1
2018-04-28,Inter,Juventus,"Serie A, Italy (IT1)",3.25,3.25,2.29,3.2,3.25,2.3,IT1
2018-04-28,Roma,Chievo,"Serie A, Italy (IT1)",1.36,4.75,10.0,1.36,5.0,9.0,IT1
2018-04-29,Atalanta,Genoa,"Serie A, Italy (IT1)",1.33,5.0,10.0,1.3,5.0,12.0,IT1
2018-04-29,Benevento,Udinese,"Serie A, Italy (IT1)",3.6,3.5,2.04,3.5,3.5,2.1,IT1
2018-04-29,Bologna,Milan,"Serie A, Italy (IT1)",5.0,3.75,1.72,5.0,3.7,1.72,IT1
2018-04-29,Crotone,Sassuolo,"Serie A, Italy (IT1)",2.2,3.25,3.5,2.15,3.25,3.6,IT1
2018-04-29,Fiorentina,Napoli,"Serie A, Italy (IT1)",6.5,4.33,1.5,6.25,4.4,1.5,IT1
2018-04-29,Sampdoria,Cagliari,"Serie A, Italy (IT1)",1.85,3.6,4.2,1.87,3.6,4.25,IT1
2018-04-29,Torino,Lazio,"Serie A, Italy (IT1)",5.25,4.0,1.64,4.75,3.9,1.72,IT1
2018-04-29,Verona,Spal,"Serie A, Italy (IT1)",3.29,3.2,2.29,3.4,3.25,2.25,IT1
2018-05-05,Juventus,Bologna,"Serie A, Italy (IT1)",1.14,8.5,19.0,1.15,7.5,19.5,IT1
2018-05-05,Milan,Verona,"Serie A, Italy (IT1)",1.16,7.5,17.0,1.15,8.25,18.0,IT1
2018-05-06,Cagliari,Roma,"Serie A, Italy (IT1)",9.0,4.5,1.39,7.5,4.6,1.44,IT1
2018-05-06,Chievo,Crotone,"Serie A, Italy (IT1)",2.29,3.2,3.25,2.35,3.1,3.3,IT1
2018-05-06,Genoa,Fiorentina,"Serie A, Italy (IT1)",4.0,3.39,2.0,3.8,3.3,2.05,IT1
2018-05-06,Lazio,Atalanta,"Serie A, Italy (IT1)",2.04,3.6,3.5,2.0,3.6,3.7,IT1
2018-05-06,Napoli,Torino,"Serie A, Italy (IT1)",1.22,6.5,13.0,1.25,6.5,10.5,IT1
